sample_id,source,technique,parse__status_a,parse__status_b,parse__ok_a,parse__ok_b,parse__dialog_match,parse__dialog_count_a,parse__dialog_count_b,parse__dom_match,parse__error_match,parse__errors_a,parse__errors_b,parse__net_attempts_a,parse__net_attempts_b,parse__netlog_a,parse__netlog_b,parse__semantic_match_strict,parse__valid_like_orig,parse__valid_like_obf,innerhtml__status_a,innerhtml__status_b,innerhtml__ok_a,innerhtml__ok_b,innerhtml__dialog_match,innerhtml__dialog_count_a,innerhtml__dialog_count_b,innerhtml__dom_match,innerhtml__error_match,innerhtml__errors_a,innerhtml__errors_b,innerhtml__net_attempts_a,innerhtml__net_attempts_b,innerhtml__netlog_a,innerhtml__netlog_b,innerhtml__semantic_match_strict,innerhtml__valid_like_orig,innerhtml__valid_like_obf,semantic_match_all_modes
2977,3.4_llm_t1.5,urlencode+comment_marker,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
556,3.4_llm_t1.5,whitespace_noise+reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2180,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1267,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
555,3.4_llm_t1.5,urlencode+comment_marker,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3690,3.4_llm_t1.5,whitespace_noise+reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3857,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2390,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
767,3.4_llm_t1.5,urlencode+comment_marker,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1617,3.4_llm_t1.5,whitespace_noise+reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1265,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
516,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
513,3.4_llm_t1.5,urlencode+comment_marker+base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
558,3.4_llm_t1.5,whitespace_noise+reverse_chunks,ok,ok,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3488,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2061,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3320,3.4_llm_t1.5,urlencode+comment_marker+double_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3214,3.4_llm_t1.5,whitespace_noise+reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2166,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
391,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
797,3.4_llm_t1.5,urlencode+comment_marker+double_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2177,3.4_llm_t1.5,whitespace_noise+reverse_chunks+base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
558,3.2_multi,base64,ok,ok,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
969,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2700,3.4_llm_t1.5,urlencode+comment_marker+html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1921,3.4_llm_t1.5,whitespace_noise+reverse_chunks+base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1589,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2900,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3834,3.4_llm_t1.5,urlencode+comment_marker+html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
727,3.4_llm_t1.5,whitespace_noise+reverse_chunks+double_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2550,3.2_multi,base64,ok,ok,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
3666,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2869,3.4_llm_t1.5,urlencode+comment_marker+html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
24,3.4_llm_t1.5,whitespace_noise+urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
673,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1014,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1914,3.4_llm_t1.5,urlencode+comment_marker+whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
73,3.4_llm_t1.5,urlencode+double_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2161,3.4_llm_t1.5,whitespace_noise+urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
344,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2766,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1239,3.4_llm_t1.5,urlencode+double_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1780,3.4_llm_t1.5,whitespace_noise+urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2861,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3676,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2227,3.4_llm_t1.5,urlencode+double_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
55,3.4_llm_t1.5,whitespace_noise+urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1749,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2193,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
230,3.4_llm_t1.5,urlencode+double_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2503,3.4_llm_t1.5,whitespace_noise+urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
213,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
457,3.2_multi,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1464,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
808,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
50,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1758,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
542,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2050,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2958,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2854,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2146,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1548,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2910,3.2_multi,html_entities,ok,ok,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
1086,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2378,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2198,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2061,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3160,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1278,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
461,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
824,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1171,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2189,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3627,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
274,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
850,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
270,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2415,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
468,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
957,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1018,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1866,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3756,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1914,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3436,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1713,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
445,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
347,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
85,3.2_multi,html_entities,ok,ok,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
2154,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1332,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2390,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3215,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1579,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2203,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1284,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2712,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1173,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1340,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2784,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3774,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
437,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2308,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1465,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1062,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1971,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
3230,3.2_multi,html_entities,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
2314,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2423,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3282,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3425,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
508,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2489,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
457,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3045,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3089,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
502,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3480,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
495,3.2_multi,html_entities,ok,ok,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
274,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
157,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
632,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3661,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1347,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3164,3.2_multi,html_entities,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2042,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3136,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3193,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3579,3.2_multi,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
372,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3799,3.2_multi,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3821,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
632,3.2_multi,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3677,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0
1832,3.2_multi,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3242,3.4_llm_t1.0,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1398,3.2_multi,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
